Chapter,sentence_range,Text
1,6562-6565,"From nitriles and esters
Nitriles are reduced to corresponding imine with stannous chloride
in the presence of hydrochloric acid, which on hydrolysis give
corresponding aldehyde This reaction is called Stephen reaction Alternatively, 
nitriles 
are 
selectively 
reduced 
by
diisobutylaluminium hydride, (DIBAL-H) to imines followed by
hydrolysis to aldehydes:
8 2"
1,6563-6566,"This reaction is called Stephen reaction Alternatively, 
nitriles 
are 
selectively 
reduced 
by
diisobutylaluminium hydride, (DIBAL-H) to imines followed by
hydrolysis to aldehydes:
8 2 2
Preparation
of
Aldehydes
Similarly, esters are also reduced to aldehydes with DIBAL-H"
1,6564-6567,"Alternatively, 
nitriles 
are 
selectively 
reduced 
by
diisobutylaluminium hydride, (DIBAL-H) to imines followed by
hydrolysis to aldehydes:
8 2 2
Preparation
of
Aldehydes
Similarly, esters are also reduced to aldehydes with DIBAL-H 3"
1,6565-6568,"2 2
Preparation
of
Aldehydes
Similarly, esters are also reduced to aldehydes with DIBAL-H 3 From hydrocarbons
Aromatic aldehydes (benzaldehyde and its derivatives) are prepared
from aromatic hydrocarbons by the following methods:
(i) By oxidation of methylbenzene
Strong oxidising agents oxidise toluene and its derivatives to
benzoic acids"
1,6566-6569,"2
Preparation
of
Aldehydes
Similarly, esters are also reduced to aldehydes with DIBAL-H 3 From hydrocarbons
Aromatic aldehydes (benzaldehyde and its derivatives) are prepared
from aromatic hydrocarbons by the following methods:
(i) By oxidation of methylbenzene
Strong oxidising agents oxidise toluene and its derivatives to
benzoic acids However, it is possible to stop the oxidation at
the aldehyde stage with suitable reagents that convert the methyl
group to an intermediate that is difficult to oxidise further"
1,6567-6570,"3 From hydrocarbons
Aromatic aldehydes (benzaldehyde and its derivatives) are prepared
from aromatic hydrocarbons by the following methods:
(i) By oxidation of methylbenzene
Strong oxidising agents oxidise toluene and its derivatives to
benzoic acids However, it is possible to stop the oxidation at
the aldehyde stage with suitable reagents that convert the methyl
group to an intermediate that is difficult to oxidise further The
following methods are used for this purpose"
1,6568-6571,"From hydrocarbons
Aromatic aldehydes (benzaldehyde and its derivatives) are prepared
from aromatic hydrocarbons by the following methods:
(i) By oxidation of methylbenzene
Strong oxidising agents oxidise toluene and its derivatives to
benzoic acids However, it is possible to stop the oxidation at
the aldehyde stage with suitable reagents that convert the methyl
group to an intermediate that is difficult to oxidise further The
following methods are used for this purpose (a) Use of chromyl chloride (CrO2Cl2): Chromyl chloride oxidises
methyl group to a chromium complex, which on hydrolysis
gives corresponding benzaldehyde"
1,6569-6572,"However, it is possible to stop the oxidation at
the aldehyde stage with suitable reagents that convert the methyl
group to an intermediate that is difficult to oxidise further The
following methods are used for this purpose (a) Use of chromyl chloride (CrO2Cl2): Chromyl chloride oxidises
methyl group to a chromium complex, which on hydrolysis
gives corresponding benzaldehyde Rationalised 2023-24
233
Aldehydes, Ketones and Carboxylic Acids
This reaction is called Etard reaction"
1,6570-6573,"The
following methods are used for this purpose (a) Use of chromyl chloride (CrO2Cl2): Chromyl chloride oxidises
methyl group to a chromium complex, which on hydrolysis
gives corresponding benzaldehyde Rationalised 2023-24
233
Aldehydes, Ketones and Carboxylic Acids
This reaction is called Etard reaction (b) Use of chromic oxide (CrO3): Toluene or substituted toluene
is converted to benzylidene diacetate on treating with chromic
oxide in acetic anhydride"
1,6571-6574,"(a) Use of chromyl chloride (CrO2Cl2): Chromyl chloride oxidises
methyl group to a chromium complex, which on hydrolysis
gives corresponding benzaldehyde Rationalised 2023-24
233
Aldehydes, Ketones and Carboxylic Acids
This reaction is called Etard reaction (b) Use of chromic oxide (CrO3): Toluene or substituted toluene
is converted to benzylidene diacetate on treating with chromic
oxide in acetic anhydride The benzylidene diacetate can be
hydrolysed to corresponding benzaldehyde with aqueous acid"
1,6572-6575,"Rationalised 2023-24
233
Aldehydes, Ketones and Carboxylic Acids
This reaction is called Etard reaction (b) Use of chromic oxide (CrO3): Toluene or substituted toluene
is converted to benzylidene diacetate on treating with chromic
oxide in acetic anhydride The benzylidene diacetate can be
hydrolysed to corresponding benzaldehyde with aqueous acid (iii) By Gatterman – Koch reaction
When benzene or its derivative is treated with carbon monoxide
and hydrogen chloride in the presence of anhydrous aluminium
chloride or cuprous chloride, it gives benzaldehyde or substituted
benzaldehyde"
1,6573-6576,"(b) Use of chromic oxide (CrO3): Toluene or substituted toluene
is converted to benzylidene diacetate on treating with chromic
oxide in acetic anhydride The benzylidene diacetate can be
hydrolysed to corresponding benzaldehyde with aqueous acid (iii) By Gatterman – Koch reaction
When benzene or its derivative is treated with carbon monoxide
and hydrogen chloride in the presence of anhydrous aluminium
chloride or cuprous chloride, it gives benzaldehyde or substituted
benzaldehyde (ii) By side chain chlorination followed by hydrolysis
Side chain chlorination of toluene gives benzal chloride, which
on hydrolysis gives benzaldehyde"
1,6574-6577,"The benzylidene diacetate can be
hydrolysed to corresponding benzaldehyde with aqueous acid (iii) By Gatterman – Koch reaction
When benzene or its derivative is treated with carbon monoxide
and hydrogen chloride in the presence of anhydrous aluminium
chloride or cuprous chloride, it gives benzaldehyde or substituted
benzaldehyde (ii) By side chain chlorination followed by hydrolysis
Side chain chlorination of toluene gives benzal chloride, which
on hydrolysis gives benzaldehyde This is a commercial method
of manufacture of benzaldehyde"
1,6575-6578,"(iii) By Gatterman – Koch reaction
When benzene or its derivative is treated with carbon monoxide
and hydrogen chloride in the presence of anhydrous aluminium
chloride or cuprous chloride, it gives benzaldehyde or substituted
benzaldehyde (ii) By side chain chlorination followed by hydrolysis
Side chain chlorination of toluene gives benzal chloride, which
on hydrolysis gives benzaldehyde This is a commercial method
of manufacture of benzaldehyde This reaction is known as Gatterman-Koch reaction"
1,6576-6579,"(ii) By side chain chlorination followed by hydrolysis
Side chain chlorination of toluene gives benzal chloride, which
on hydrolysis gives benzaldehyde This is a commercial method
of manufacture of benzaldehyde This reaction is known as Gatterman-Koch reaction 1"
1,6577-6580,"This is a commercial method
of manufacture of benzaldehyde This reaction is known as Gatterman-Koch reaction 1 From acyl chlorides
Treatment of acyl chlorides with dialkylcadmium, prepared by the
reaction of cadmium chloride with Grignard reagent, gives ketones"
1,6578-6581,"This reaction is known as Gatterman-Koch reaction 1 From acyl chlorides
Treatment of acyl chlorides with dialkylcadmium, prepared by the
reaction of cadmium chloride with Grignard reagent, gives ketones 8"
1,6579-6582,"1 From acyl chlorides
Treatment of acyl chlorides with dialkylcadmium, prepared by the
reaction of cadmium chloride with Grignard reagent, gives ketones 8 2"
1,6580-6583,"From acyl chlorides
Treatment of acyl chlorides with dialkylcadmium, prepared by the
reaction of cadmium chloride with Grignard reagent, gives ketones 8 2 3
Preparation
of Ketones
Rationalised 2023-24
234
Chemistry
2"
1,6581-6584,"8 2 3
Preparation
of Ketones
Rationalised 2023-24
234
Chemistry
2 From nitriles
Treating a nitrile with Grignard reagent followed by hydrolysis yields
a ketone"
1,6582-6585,"2 3
Preparation
of Ketones
Rationalised 2023-24
234
Chemistry
2 From nitriles
Treating a nitrile with Grignard reagent followed by hydrolysis yields
a ketone Give names of the reagents to bring about the following
transformations:
(i) Hexan-1-ol to hexanal
(ii)
Cyclohexanol to cyclohexanone
(iii) p-Fluorotoluene to
(iv)
Ethanenitrile to ethanal
p-fluorobenzaldehyde
(v) Allyl alcohol to propenal
(vi)
But-2-ene to ethanal
(i) C5H5NH+CrO3Cl-(PCC)
(ii)
Anhydrous CrO3
(iii) CrO3 in the presence
(iv)
(Diisobutyl)aluminium
of acetic anhydride/
hydride (DIBAL-H)
1"
1,6583-6586,"3
Preparation
of Ketones
Rationalised 2023-24
234
Chemistry
2 From nitriles
Treating a nitrile with Grignard reagent followed by hydrolysis yields
a ketone Give names of the reagents to bring about the following
transformations:
(i) Hexan-1-ol to hexanal
(ii)
Cyclohexanol to cyclohexanone
(iii) p-Fluorotoluene to
(iv)
Ethanenitrile to ethanal
p-fluorobenzaldehyde
(v) Allyl alcohol to propenal
(vi)
But-2-ene to ethanal
(i) C5H5NH+CrO3Cl-(PCC)
(ii)
Anhydrous CrO3
(iii) CrO3 in the presence
(iv)
(Diisobutyl)aluminium
of acetic anhydride/
hydride (DIBAL-H)
1 CrO2Cl2 2"
1,6584-6587,"From nitriles
Treating a nitrile with Grignard reagent followed by hydrolysis yields
a ketone Give names of the reagents to bring about the following
transformations:
(i) Hexan-1-ol to hexanal
(ii)
Cyclohexanol to cyclohexanone
(iii) p-Fluorotoluene to
(iv)
Ethanenitrile to ethanal
p-fluorobenzaldehyde
(v) Allyl alcohol to propenal
(vi)
But-2-ene to ethanal
(i) C5H5NH+CrO3Cl-(PCC)
(ii)
Anhydrous CrO3
(iii) CrO3 in the presence
(iv)
(Diisobutyl)aluminium
of acetic anhydride/
hydride (DIBAL-H)
1 CrO2Cl2 2 HOH
(v) PCC
(vi)
O3/H2O-Zn dust
Example 8"
1,6585-6588,"Give names of the reagents to bring about the following
transformations:
(i) Hexan-1-ol to hexanal
(ii)
Cyclohexanol to cyclohexanone
(iii) p-Fluorotoluene to
(iv)
Ethanenitrile to ethanal
p-fluorobenzaldehyde
(v) Allyl alcohol to propenal
(vi)
But-2-ene to ethanal
(i) C5H5NH+CrO3Cl-(PCC)
(ii)
Anhydrous CrO3
(iii) CrO3 in the presence
(iv)
(Diisobutyl)aluminium
of acetic anhydride/
hydride (DIBAL-H)
1 CrO2Cl2 2 HOH
(v) PCC
(vi)
O3/H2O-Zn dust
Example 8 1
Example 8"
1,6586-6589,"CrO2Cl2 2 HOH
(v) PCC
(vi)
O3/H2O-Zn dust
Example 8 1
Example 8 1
Example 8"
1,6587-6590,"HOH
(v) PCC
(vi)
O3/H2O-Zn dust
Example 8 1
Example 8 1
Example 8 1
Example 8"
1,6588-6591,"1
Example 8 1
Example 8 1
Example 8 1
Example 8"
1,6589-6592,"1
Example 8 1
Example 8 1
Example 8 1
Solution
Solution
Solution
Solution
Solution
(C6H CH ) Cd + 2 CH
5
2 2
3 COCl
CH3
NO2
1"
1,6590-6593,"1
Example 8 1
Example 8 1
Solution
Solution
Solution
Solution
Solution
(C6H CH ) Cd + 2 CH
5
2 2
3 COCl
CH3
NO2
1 CrO Cl
2
2
2"
1,6591-6594,"1
Example 8 1
Solution
Solution
Solution
Solution
Solution
(C6H CH ) Cd + 2 CH
5
2 2
3 COCl
CH3
NO2
1 CrO Cl
2
2
2 H3O+
(iii)
C
C
H
Hg
2+, H SO
2
4
H C
3
(iv)
Intext Question
Intext Question
Intext Question
Intext Question
Intext Question
8"
1,6592-6595,"1
Solution
Solution
Solution
Solution
Solution
(C6H CH ) Cd + 2 CH
5
2 2
3 COCl
CH3
NO2
1 CrO Cl
2
2
2 H3O+
(iii)
C
C
H
Hg
2+, H SO
2
4
H C
3
(iv)
Intext Question
Intext Question
Intext Question
Intext Question
Intext Question
8 2 Write the structures of products of the following reactions;
   (i)
(ii)
3"
1,6593-6596,"CrO Cl
2
2
2 H3O+
(iii)
C
C
H
Hg
2+, H SO
2
4
H C
3
(iv)
Intext Question
Intext Question
Intext Question
Intext Question
Intext Question
8 2 Write the structures of products of the following reactions;
   (i)
(ii)
3 From benzene or substituted benzenes
When benzene or substituted benzene is treated with acid chloride in
the presence of anhydrous aluminium chloride, it affords the
corresponding ketone"
1,6594-6597,"H3O+
(iii)
C
C
H
Hg
2+, H SO
2
4
H C
3
(iv)
Intext Question
Intext Question
Intext Question
Intext Question
Intext Question
8 2 Write the structures of products of the following reactions;
   (i)
(ii)
3 From benzene or substituted benzenes
When benzene or substituted benzene is treated with acid chloride in
the presence of anhydrous aluminium chloride, it affords the
corresponding ketone This reaction is known as Friedel-Crafts
acylation reaction"
1,6595-6598,"2 Write the structures of products of the following reactions;
   (i)
(ii)
3 From benzene or substituted benzenes
When benzene or substituted benzene is treated with acid chloride in
the presence of anhydrous aluminium chloride, it affords the
corresponding ketone This reaction is known as Friedel-Crafts
acylation reaction Rationalised 2023-24
235
Aldehydes, Ketones and Carboxylic Acids
The physical properties of aldehydes and ketones are described as
follows"
1,6596-6599,"From benzene or substituted benzenes
When benzene or substituted benzene is treated with acid chloride in
the presence of anhydrous aluminium chloride, it affords the
corresponding ketone This reaction is known as Friedel-Crafts
acylation reaction Rationalised 2023-24
235
Aldehydes, Ketones and Carboxylic Acids
The physical properties of aldehydes and ketones are described as
follows Methanal is a gas at room temperature"
1,6597-6600,"This reaction is known as Friedel-Crafts
acylation reaction Rationalised 2023-24
235
Aldehydes, Ketones and Carboxylic Acids
The physical properties of aldehydes and ketones are described as
follows Methanal is a gas at room temperature Ethanal is a volatile liquid"
1,6598-6601,"Rationalised 2023-24
235
Aldehydes, Ketones and Carboxylic Acids
The physical properties of aldehydes and ketones are described as
follows Methanal is a gas at room temperature Ethanal is a volatile liquid Other aldehydes and ketones are liquid or solid at room temperature"
