Chapter,sentence_range,Text
1,6274-6277,"Thus, we have,
Feasible region The common region determined by all the constraints including
non-negative constraints x, y ≥ 0 of a linear programming problem is called the feasible
region (or solution region) for the problem In Fig 12 1, the region OABC (shaded) is
the feasible region for the problem The region other than feasible region is called an
infeasible region"
1,6275-6278,"In Fig 12 1, the region OABC (shaded) is
the feasible region for the problem The region other than feasible region is called an
infeasible region Feasible solutions Points within and on the
boundary of the feasible region represent
feasible solutions of the constraints"
1,6276-6279,"1, the region OABC (shaded) is
the feasible region for the problem The region other than feasible region is called an
infeasible region Feasible solutions Points within and on the
boundary of the feasible region represent
feasible solutions of the constraints In
Fig 12"
1,6277-6280,"The region other than feasible region is called an
infeasible region Feasible solutions Points within and on the
boundary of the feasible region represent
feasible solutions of the constraints In
Fig 12 1, every point within and on the
boundary of the feasible region OABC
represents feasible solution to the problem"
1,6278-6281,"Feasible solutions Points within and on the
boundary of the feasible region represent
feasible solutions of the constraints In
Fig 12 1, every point within and on the
boundary of the feasible region OABC
represents feasible solution to the problem For example, the point (10, 50) is a feasible
solution of the problem and so are the points
(0, 60), (20, 0) etc"
1,6279-6282,"In
Fig 12 1, every point within and on the
boundary of the feasible region OABC
represents feasible solution to the problem For example, the point (10, 50) is a feasible
solution of the problem and so are the points
(0, 60), (20, 0) etc Any point outside the feasible region is
called an  infeasible solution"
1,6280-6283,"1, every point within and on the
boundary of the feasible region OABC
represents feasible solution to the problem For example, the point (10, 50) is a feasible
solution of the problem and so are the points
(0, 60), (20, 0) etc Any point outside the feasible region is
called an  infeasible solution For example,
the point (25, 40) is an infeasible solution of
the problem"
1,6281-6284,"For example, the point (10, 50) is a feasible
solution of the problem and so are the points
(0, 60), (20, 0) etc Any point outside the feasible region is
called an  infeasible solution For example,
the point (25, 40) is an infeasible solution of
the problem Fig 12"
1,6282-6285,"Any point outside the feasible region is
called an  infeasible solution For example,
the point (25, 40) is an infeasible solution of
the problem Fig 12 1
© NCERT
not to be republished
508
MATHEMATICS
Optimal (feasible) solution: Any point in the feasible region that gives the optimal
value (maximum or minimum) of the objective function is called an optimal solution"
1,6283-6286,"For example,
the point (25, 40) is an infeasible solution of
the problem Fig 12 1
© NCERT
not to be republished
508
MATHEMATICS
Optimal (feasible) solution: Any point in the feasible region that gives the optimal
value (maximum or minimum) of the objective function is called an optimal solution Now, we see that every point in the feasible region OABC satisfies all the constraints
as given in (1) to (4), and since there are infinitely many points, it is not evident how
we should go about finding a point that gives a maximum value of the objective function
Z = 250x + 75y"
1,6284-6287,"Fig 12 1
© NCERT
not to be republished
508
MATHEMATICS
Optimal (feasible) solution: Any point in the feasible region that gives the optimal
value (maximum or minimum) of the objective function is called an optimal solution Now, we see that every point in the feasible region OABC satisfies all the constraints
as given in (1) to (4), and since there are infinitely many points, it is not evident how
we should go about finding a point that gives a maximum value of the objective function
Z = 250x + 75y To handle this situation, we use the following theorems which are
fundamental in solving linear programming problems"
1,6285-6288,"1
© NCERT
not to be republished
508
MATHEMATICS
Optimal (feasible) solution: Any point in the feasible region that gives the optimal
value (maximum or minimum) of the objective function is called an optimal solution Now, we see that every point in the feasible region OABC satisfies all the constraints
as given in (1) to (4), and since there are infinitely many points, it is not evident how
we should go about finding a point that gives a maximum value of the objective function
Z = 250x + 75y To handle this situation, we use the following theorems which are
fundamental in solving linear programming problems The proofs of these theorems
are beyond the scope of the book"
1,6286-6289,"Now, we see that every point in the feasible region OABC satisfies all the constraints
as given in (1) to (4), and since there are infinitely many points, it is not evident how
we should go about finding a point that gives a maximum value of the objective function
Z = 250x + 75y To handle this situation, we use the following theorems which are
fundamental in solving linear programming problems The proofs of these theorems
are beyond the scope of the book Theorem 1 Let R be the feasible region (convex polygon) for a linear programming
problem and let Z = ax + by be the objective function"
1,6287-6290,"To handle this situation, we use the following theorems which are
fundamental in solving linear programming problems The proofs of these theorems
are beyond the scope of the book Theorem 1 Let R be the feasible region (convex polygon) for a linear programming
problem and let Z = ax + by be the objective function When Z has an optimal value
(maximum or minimum), where the variables x and y are subject to constraints described
by linear inequalities, this optimal value must occur at a corner point* (vertex) of the
feasible region"
1,6288-6291,"The proofs of these theorems
are beyond the scope of the book Theorem 1 Let R be the feasible region (convex polygon) for a linear programming
problem and let Z = ax + by be the objective function When Z has an optimal value
(maximum or minimum), where the variables x and y are subject to constraints described
by linear inequalities, this optimal value must occur at a corner point* (vertex) of the
feasible region Theorem 2 Let R be the feasible region for a linear programming problem, and let
Z = ax + by be the objective function"
1,6289-6292,"Theorem 1 Let R be the feasible region (convex polygon) for a linear programming
problem and let Z = ax + by be the objective function When Z has an optimal value
(maximum or minimum), where the variables x and y are subject to constraints described
by linear inequalities, this optimal value must occur at a corner point* (vertex) of the
feasible region Theorem 2 Let R be the feasible region for a linear programming problem, and let
Z = ax + by be the objective function If R is bounded**, then the objective function
Z has both a maximum and a minimum value on R and each of these occurs at a
corner point (vertex) of R"
1,6290-6293,"When Z has an optimal value
(maximum or minimum), where the variables x and y are subject to constraints described
by linear inequalities, this optimal value must occur at a corner point* (vertex) of the
feasible region Theorem 2 Let R be the feasible region for a linear programming problem, and let
Z = ax + by be the objective function If R is bounded**, then the objective function
Z has both a maximum and a minimum value on R and each of these occurs at a
corner point (vertex) of R Remark If R is unbounded, then a maximum or a minimum value of the objective
function may not exist"
1,6291-6294,"Theorem 2 Let R be the feasible region for a linear programming problem, and let
Z = ax + by be the objective function If R is bounded**, then the objective function
Z has both a maximum and a minimum value on R and each of these occurs at a
corner point (vertex) of R Remark If R is unbounded, then a maximum or a minimum value of the objective
function may not exist However, if it exists, it must occur at a corner point of R"
1,6292-6295,"If R is bounded**, then the objective function
Z has both a maximum and a minimum value on R and each of these occurs at a
corner point (vertex) of R Remark If R is unbounded, then a maximum or a minimum value of the objective
function may not exist However, if it exists, it must occur at a corner point of R (By Theorem 1)"
1,6293-6296,"Remark If R is unbounded, then a maximum or a minimum value of the objective
function may not exist However, if it exists, it must occur at a corner point of R (By Theorem 1) In the above example, the corner points (vertices) of the bounded (feasible) region
are: O, A, B and C and it is easy to find their coordinates as (0, 0), (20, 0), (10, 50) and
(0, 60) respectively"
